ticket_id,category,status,open_date,close_date,dept,resolution_days
TKT-000546,Policy & Benefits,Closed,2025-06-17,2025-07-02,Product,15
TKT-001267,Policy & Benefits,Closed,2025-01-25,2025-02-09,Product,15
TKT-001080,Compensation,Closed,2025-12-22,2025-12-31,Data,9
TKT-001123,HR Technology,Closed,2025-05-18,2025-05-31,Engineering,13
TKT-000624,HR Technology,Closed,2025-11-07,2025-12-31,Product,54
TKT-000604,Policy & Benefits,Closed,2025-07-15,2025-07-20,Engineering,5
TKT-000926,HR Technology,Closed,2025-04-27,2025-07-22,Engineering,86
TKT-000193,HR Technology,Closed,2025-07-23,2025-09-19,HR,58
TKT-001312,Payroll,Closed,2025-05-12,2025-05-28,Engineering,16
TKT-000838,Policy & Benefits,Closed,2025-09-22,2025-10-01,Customer Success,9
TKT-000335,Onboarding,Closed,2025-04-04,2025-04-27,Customer Success,23
TKT-001030,HR Technology,Closed,2025-06-30,2025-09-06,Engineering,68
TKT-000429,Payroll,Closed,2025-02-04,2025-02-08,Engineering,4
TKT-000555,Onboarding,Closed,2025-12-01,2025-12-18,Sales,17
TKT-000036,Policy & Benefits,Closed,2025-06-03,2025-06-17,Product,14
TKT-000353,Learning & Development,Closed,2025-01-19,2025-03-18,Product,58
TKT-000922,Onboarding,Closed,2025-10-10,2025-10-19,Product,9
TKT-000076,Policy & Benefits,Closed,2025-01-22,2025-02-05,Engineering,14
TKT-000660,HR Technology,Closed,2025-04-21,2025-06-15,Engineering,55
TKT-000181,Compensation,Closed,2025-05-12,2025-07-07,Sales,56
TKT-001250,HR Technology,Closed,2025-09-14,2025-11-07,Product,54
TKT-000099,Onboarding,Closed,2025-12-23,2025-12-31,Engineering,8
TKT-001571,Policy & Benefits,Closed,2025-11-04,2025-11-17,Finance,13
TKT-000125,HR Technology,Closed,2025-09-22,2025-09-27,Customer Success,5
TKT-001277,Learning & Development,Closed,2025-02-27,2025-03-06,Engineering,7
TKT-000875,Compensation,Closed,2025-09-11,2025-10-24,Engineering,43
TKT-001330,Learning & Development,Closed,2025-03-12,2025-05-19,Engineering,68
TKT-000038,Learning & Development,Closed,2025-05-01,2025-05-23,Sales,22
TKT-001742,Policy & Benefits,Closed,2025-07-16,2025-08-08,Engineering,23
TKT-000201,Learning & Development,Closed,2025-04-16,2025-05-13,Customer Success,27
TKT-000974,Employee Relations,Closed,2025-07-06,2025-07-24,Customer Success,18
TKT-001296,Onboarding,Closed,2025-03-13,2025-04-08,Sales,26
TKT-001364,Learning & Development,Closed,2025-12-31,2025-12-31,Customer Success,0
TKT-000354,HR Technology,Closed,2025-10-22,2025-11-28,Data,37
TKT-001367,Payroll,Closed,2025-06-30,2025-08-02,HR,33
TKT-000959,HR Technology,Closed,2025-02-03,2025-02-25,Engineering,22
TKT-001487,Employee Relations,Closed,2025-05-08,2025-06-24,Sales,47
TKT-000136,HR Technology,Closed,2025-03-02,2025-05-11,Engineering,70
TKT-001735,Compensation,Closed,2025-11-02,2025-11-12,Engineering,10
TKT-000022,HR Technology,Closed,2025-12-05,2025-12-31,Customer Success,26
TKT-000366,Payroll,Closed,2025-11-23,2025-12-06,Engineering,13
TKT-000650,Employee Relations,Closed,2025-07-06,2025-08-19,Marketing,44
TKT-000119,Policy & Benefits,Closed,2025-05-16,2025-05-19,Customer Success,3
TKT-000740,Payroll,Closed,2025-08-23,2025-09-24,Marketing,32
TKT-000051,Onboarding,Closed,2025-01-05,2025-02-07,Customer Success,33
TKT-000891,HR Technology,Closed,2025-12-16,2025-12-31,HR,15
TKT-001728,Onboarding,Closed,2025-08-09,2025-09-13,Engineering,35
TKT-000483,Learning & Development,Closed,2025-08-07,2025-09-09,Product,33
TKT-000116,Learning & Development,Closed,2025-08-02,2025-08-22,Engineering,20
TKT-002260,Policy & Benefits,Closed,2025-05-07,2025-05-21,Customer Success,14
TKT-001264,HR Technology,Closed,2025-08-30,2025-12-03,Customer Success,95
TKT-000172,HR Technology,Closed,2025-10-28,2025-11-20,Engineering,23
TKT-000578,Policy & Benefits,Closed,2025-06-03,2025-06-18,Engineering,15
TKT-000783,Learning & Development,Closed,2025-02-18,2025-03-22,Engineering,32
TKT-001149,HR Technology,Closed,2025-09-19,2025-10-17,Customer Success,28
TKT-001493,Offboarding,Closed,2025-03-11,2025-04-06,Customer Success,26
TKT-001525,HR Technology,Closed,2025-02-26,2025-04-18,Engineering,51
TKT-001406,Offboarding,Closed,2025-07-14,2025-08-05,Customer Success,22
TKT-000640,Payroll,Closed,2025-05-13,2025-06-08,Data,26
TKT-000767,Offboarding,Closed,2025-01-24,2025-01-31,Engineering,7
TKT-000598,Policy & Benefits,Closed,2025-07-19,2025-07-22,Sales,3
TKT-000588,Offboarding,Closed,2025-11-21,2025-12-01,Engineering,10
TKT-000151,Onboarding,Closed,2025-05-11,2025-05-27,Engineering,16
TKT-001736,Offboarding,Closed,2025-01-05,2025-01-19,Data,14
TKT-000115,Onboarding,Closed,2025-06-22,2025-07-04,Engineering,12
TKT-001597,Policy & Benefits,Closed,2025-06-08,2025-06-24,Engineering,16
TKT-000452,Offboarding,Closed,2025-02-25,2025-03-04,Engineering,7
TKT-000134,Compensation,Closed,2025-06-21,2025-07-17,Product,26
TKT-000543,Learning & Development,Closed,2025-06-24,2025-07-04,Engineering,10
TKT-000437,Learning & Development,Closed,2025-03-31,2025-04-10,Engineering,10
TKT-001023,Learning & Development,Closed,2025-02-25,2025-04-19,Engineering,53
TKT-001870,HR Technology,Closed,2025-09-15,2025-10-24,Engineering,39
TKT-000501,HR Technology,Closed,2025-04-14,2025-06-05,Customer Success,52
TKT-002345,HR Technology,Closed,2025-10-06,2025-11-09,Engineering,34
TKT-001051,Policy & Benefits,Closed,2025-10-26,2025-11-02,HR,7
TKT-001019,HR Technology,Closed,2025-03-21,2025-06-13,Marketing,84
TKT-000261,Onboarding,Closed,2025-07-02,2025-07-14,Finance,12
TKT-000772,Compensation,Closed,2025-07-12,2025-07-31,Engineering,19
TKT-000756,Policy & Benefits,Closed,2025-06-14,2025-07-07,Engineering,23
TKT-001901,Payroll,Closed,2025-08-28,2025-09-25,Customer Success,28
TKT-000751,Policy & Benefits,Closed,2025-10-01,2025-10-23,Sales,22
TKT-000269,Payroll,Closed,2025-06-21,2025-07-27,Engineering,36
TKT-000235,HR Technology,Closed,2025-08-20,2025-11-25,Engineering,97
TKT-000443,HR Technology,Closed,2025-10-08,2025-11-01,Engineering,24
TKT-000779,HR Technology,Closed,2025-01-11,2025-02-11,Customer Success,31
TKT-000108,Offboarding,Closed,2025-01-29,2025-02-01,Customer Success,3
TKT-000338,Onboarding,Closed,2025-07-12,2025-07-23,Customer Success,11
TKT-000934,Onboarding,Closed,2025-03-27,2025-04-26,Product,30
TKT-001094,Onboarding,Closed,2025-11-20,2025-12-07,Sales,17
TKT-000164,HR Technology,Closed,2025-03-29,2025-06-02,Engineering,65
TKT-000925,Payroll,Closed,2025-08-21,2025-09-11,Sales,21
TKT-000478,Onboarding,Closed,2025-07-11,2025-08-02,Product,22
TKT-001057,Payroll,Closed,2025-10-31,2025-11-20,Sales,20
TKT-000186,Payroll,Closed,2025-12-27,2025-12-31,Engineering,4
TKT-000458,Employee Relations,Closed,2025-03-18,2025-05-05,Sales,48
TKT-000909,Learning & Development,Closed,2025-04-21,2025-05-06,Engineering,15
TKT-001477,Offboarding,Closed,2025-06-28,2025-07-17,Sales,19
TKT-001163,Onboarding,Closed,2025-05-26,2025-06-09,Engineering,14
TKT-000374,Onboarding,Closed,2025-11-03,2025-11-14,Engineering,11
TKT-000585,Payroll,Closed,2025-09-03,2025-09-25,Customer Success,22
TKT-002139,Policy & Benefits,Closed,2025-01-10,2025-01-14,Engineering,4
TKT-000607,Onboarding,Closed,2025-09-20,2025-10-05,Sales,15
TKT-000712,Employee Relations,Closed,2025-10-14,2025-10-29,Engineering,15
TKT-000334,HR Technology,Closed,2025-12-29,2025-12-31,Data,2
TKT-000691,Onboarding,Closed,2025-05-12,2025-05-27,Customer Success,15
TKT-001418,HR Technology,Closed,2025-03-21,2025-04-10,Engineering,20
TKT-000359,Learning & Development,Closed,2025-09-30,2025-10-06,Customer Success,6
TKT-000212,Learning & Development,Closed,2025-06-26,2025-08-08,Engineering,43
TKT-000499,Learning & Development,Closed,2025-04-23,2025-07-05,Finance,73
TKT-000654,Offboarding,Closed,2025-07-31,2025-08-18,Customer Success,18
TKT-000528,HR Technology,Closed,2025-08-14,2025-11-18,Engineering,96
TKT-000789,HR Technology,Closed,2025-03-10,2025-05-10,Engineering,61
TKT-000242,Payroll,Closed,2025-12-16,2025-12-30,Finance,14
TKT-000100,HR Technology,Closed,2025-11-12,2025-12-31,Engineering,49
TKT-000873,Employee Relations,Closed,2025-07-06,2025-08-28,Data,53
TKT-000216,Policy & Benefits,Closed,2025-08-15,2025-08-18,Data,3
TKT-000663,HR Technology,Closed,2025-03-20,2025-05-16,Engineering,57
TKT-001565,HR Technology,Closed,2025-12-31,2025-12-31,Customer Success,0
TKT-000463,Onboarding,Closed,2025-05-31,2025-06-15,Customer Success,15
TKT-001015,Payroll,Closed,2025-01-01,2025-02-16,Sales,46
TKT-000929,Learning & Development,Closed,2025-09-02,2025-10-05,Data,33
TKT-000411,Policy & Benefits,Closed,2025-04-12,2025-04-14,Customer Success,2
TKT-000075,Policy & Benefits,Closed,2025-02-14,2025-02-16,Product,2
TKT-001408,Onboarding,Closed,2025-01-24,2025-02-04,Engineering,11
TKT-000415,HR Technology,Closed,2025-02-03,2025-04-06,Customer Success,62
TKT-000392,Payroll,Closed,2025-11-30,2025-12-31,Engineering,31
TKT-001089,Compensation,Closed,2025-09-15,2025-10-27,Engineering,42
TKT-001182,HR Technology,Closed,2025-09-29,2025-12-01,Engineering,63
TKT-000351,Policy & Benefits,Closed,2025-08-22,2025-09-16,Sales,25
TKT-000028,Employee Relations,Closed,2025-07-03,2025-08-17,Marketing,45
TKT-000196,Learning & Development,Closed,2025-12-04,2025-12-31,HR,27
TKT-000557,Payroll,Closed,2025-09-24,2025-10-24,Engineering,30
TKT-000289,Onboarding,Closed,2025-05-29,2025-07-10,Engineering,42
TKT-001892,HR Technology,Closed,2025-05-09,2025-07-16,Engineering,68
TKT-000315,HR Technology,Closed,2025-08-09,2025-08-24,Sales,15
TKT-000919,HR Technology,Closed,2025-03-17,2025-04-13,HR,27
TKT-001358,Onboarding,Closed,2025-01-07,2025-02-17,Product,41
TKT-001701,Learning & Development,Closed,2025-10-31,2025-12-31,Engineering,61
TKT-000120,Onboarding,Closed,2025-03-23,2025-04-21,Engineering,29
TKT-000727,Onboarding,Closed,2025-08-04,2025-08-19,Sales,15
TKT-000451,Payroll,Closed,2025-09-08,2025-10-17,Sales,39
TKT-000155,Payroll,Closed,2025-01-10,2025-02-02,Data,23
TKT-001370,Offboarding,Closed,2025-09-24,2025-10-18,Data,24
TKT-001725,Policy & Benefits,Closed,2025-07-22,2025-08-09,Engineering,18
TKT-000685,Policy & Benefits,Closed,2025-01-05,2025-01-09,Finance,4
TKT-000787,HR Technology,Closed,2025-12-09,2025-12-31,Engineering,22
TKT-000149,Payroll,Closed,2025-01-05,2025-02-02,Engineering,28
TKT-000057,Policy & Benefits,Closed,2025-10-08,2025-10-11,Engineering,3
TKT-000101,HR Technology,Closed,2025-08-17,2025-11-24,Engineering,99
TKT-001077,HR Technology,Closed,2025-10-31,2025-12-24,Data,54
TKT-000104,Policy & Benefits,Closed,2025-06-20,2025-07-03,Data,13
TKT-000034,HR Technology,Closed,2025-03-19,2025-05-13,Product,55
TKT-000698,Onboarding,Closed,2025-07-10,2025-08-05,Sales,26
TKT-000089,Payroll,Closed,2025-03-07,2025-03-14,Customer Success,7
TKT-000534,Onboarding,Closed,2025-05-25,2025-06-11,Engineering,17
TKT-002111,HR Technology,Closed,2025-03-22,2025-05-09,Data,48
TKT-001448,Compensation,Closed,2025-07-26,2025-08-18,Sales,23
TKT-001314,Policy & Benefits,Closed,2025-09-24,2025-10-07,Sales,13
TKT-000343,Policy & Benefits,Closed,2025-05-18,2025-05-27,Customer Success,9
TKT-000997,Offboarding,Closed,2025-08-18,2025-08-26,Engineering,8
TKT-001027,Employee Relations,Closed,2025-02-03,2025-02-18,Customer Success,15
TKT-001117,Onboarding,Closed,2025-05-24,2025-05-28,Engineering,4
TKT-000162,Policy & Benefits,Closed,2025-08-06,2025-08-21,Customer Success,15
TKT-000459,Compensation,Closed,2025-09-12,2025-09-24,Customer Success,12
TKT-001511,HR Technology,Closed,2025-06-28,2025-08-02,Data,35
TKT-000527,Onboarding,Closed,2025-10-05,2025-11-03,Finance,29
TKT-000836,Payroll,Closed,2025-11-02,2025-12-09,Customer Success,37
TKT-000801,Policy & Benefits,Closed,2025-05-05,2025-05-13,Product,8
TKT-001226,Payroll,Closed,2025-07-28,2025-08-21,Engineering,24
TKT-001105,Onboarding,Closed,2025-04-03,2025-04-04,Engineering,1
TKT-000308,HR Technology,Closed,2025-12-17,2025-12-31,Engineering,14
TKT-000117,Payroll,Closed,2025-10-14,2025-10-20,Engineering,6
TKT-000593,HR Technology,Closed,2025-03-02,2025-04-13,Engineering,42
TKT-000804,Onboarding,Closed,2025-11-15,2025-12-07,Engineering,22
TKT-000310,Offboarding,Closed,2025-01-16,2025-01-23,Engineering,7
TKT-000561,Learning & Development,Closed,2025-06-27,2025-07-22,Engineering,25
TKT-000611,Compensation,Closed,2025-09-27,2025-11-11,Engineering,45
TKT-000520,Payroll,Closed,2025-02-25,2025-03-14,Customer Success,17
TKT-000641,Learning & Development,Closed,2025-10-29,2025-11-22,Customer Success,24
TKT-000070,Onboarding,Closed,2025-03-02,2025-04-01,Data,30
TKT-000272,HR Technology,Closed,2025-06-22,2025-09-25,Data,95
TKT-001357,Employee Relations,Closed,2025-01-07,2025-01-26,Sales,19
TKT-000948,Onboarding,Closed,2025-08-20,2025-09-15,Sales,26
TKT-000722,Offboarding,Closed,2025-07-25,2025-08-12,Sales,18
TKT-000002,Policy & Benefits,Closed,2025-10-12,2025-10-17,Data,5
TKT-000063,Offboarding,Closed,2025-05-30,2025-06-20,Engineering,21
TKT-001685,Employee Relations,Closed,2025-11-25,2025-12-11,Engineering,16
TKT-000523,HR Technology,Closed,2025-10-07,2025-12-31,Data,85
TKT-000541,Policy & Benefits,Closed,2025-08-16,2025-08-17,Product,1
TKT-000243,HR Technology,Closed,2025-08-10,2025-10-04,Product,55
TKT-000284,HR Technology,Closed,2025-03-05,2025-04-12,Engineering,38
TKT-001306,Policy & Benefits,Closed,2025-08-03,2025-08-14,Engineering,11
TKT-000682,Policy & Benefits,Closed,2025-09-24,2025-10-10,Customer Success,16
TKT-000161,HR Technology,Closed,2025-12-16,2025-12-27,Customer Success,11
TKT-000782,HR Technology,Closed,2025-05-31,2025-06-21,Engineering,21
TKT-000298,Policy & Benefits,Closed,2025-07-25,2025-08-08,Engineering,14
TKT-000488,Payroll,Closed,2025-06-08,2025-06-24,Sales,16
TKT-000213,Employee Relations,Closed,2025-04-15,2025-04-20,Product,5
TKT-000784,HR Technology,Closed,2025-01-28,2025-02-17,Product,20
TKT-000131,HR Technology,Closed,2025-01-16,2025-03-22,Engineering,65
TKT-001223,Policy & Benefits,Closed,2025-05-04,2025-05-19,Product,15
TKT-001288,Policy & Benefits,Closed,2025-06-29,2025-07-13,Finance,14
TKT-000031,Policy & Benefits,Closed,2025-08-13,2025-08-24,Customer Success,11
TKT-000264,Learning & Development,Closed,2025-04-21,2025-05-14,Engineering,23
TKT-000053,Policy & Benefits,Closed,2025-06-23,2025-07-02,Engineering,9
TKT-001320,Learning & Development,Closed,2025-10-29,2025-12-05,Engineering,37
TKT-001661,Onboarding,Closed,2025-09-02,2025-10-08,Engineering,36
TKT-000885,HR Technology,Closed,2025-01-10,2025-04-11,Customer Success,91
TKT-000877,Policy & Benefits,Closed,2025-01-08,2025-02-01,Sales,24
TKT-001088,HR Technology,Closed,2025-01-08,2025-02-28,Customer Success,51
TKT-000664,Payroll,Closed,2025-08-23,2025-09-11,Engineering,19
TKT-001271,HR Technology,Closed,2025-08-21,2025-09-08,Sales,18
TKT-001420,HR Technology,Closed,2025-09-15,2025-10-07,Engineering,22
TKT-000453,HR Technology,Closed,2025-02-05,2025-03-01,Marketing,24
TKT-000174,Onboarding,Closed,2025-06-22,2025-07-05,Marketing,13
TKT-000835,Policy & Benefits,Closed,2025-01-13,2025-01-15,HR,2
TKT-001536,HR Technology,Closed,2025-01-13,2025-01-31,Engineering,18
TKT-000112,Payroll,Closed,2025-04-19,2025-04-24,Product,5
TKT-002129,Policy & Benefits,Closed,2025-06-26,2025-07-02,Customer Success,6
TKT-001260,Offboarding,Closed,2025-07-06,2025-08-02,Customer Success,27
TKT-000140,HR Technology,Closed,2025-03-09,2025-04-16,Engineering,38
TKT-000468,Offboarding,Closed,2025-03-05,2025-03-19,Customer Success,14
TKT-001292,Policy & Benefits,Closed,2025-11-01,2025-11-15,Customer Success,14
TKT-000373,Onboarding,Closed,2025-03-20,2025-04-10,Engineering,21
TKT-001157,Learning & Development,Closed,2025-07-30,2025-08-15,Customer Success,16
TKT-000639,HR Technology,Closed,2025-07-19,2025-09-10,Data,53
TKT-000060,Employee Relations,Closed,2025-12-20,2025-12-31,Engineering,11
TKT-000426,Learning & Development,Closed,2025-07-28,2025-08-20,Sales,23
TKT-000297,Offboarding,Closed,2025-12-06,2025-12-09,Engineering,3
TKT-000625,HR Technology,Closed,2025-02-24,2025-03-25,Data,29
TKT-001555,Onboarding,Closed,2025-09-26,2025-10-15,Engineering,19
TKT-000833,Learning & Development,Closed,2025-04-16,2025-06-18,Engineering,63
TKT-000295,Onboarding,Closed,2025-01-30,2025-02-06,Engineering,7
TKT-000457,Payroll,Closed,2025-10-17,2025-10-25,Engineering,8
TKT-000989,Onboarding,Closed,2025-01-19,2025-02-22,HR,34
TKT-000972,Offboarding,Closed,2025-05-22,2025-05-26,Marketing,4
TKT-000500,Offboarding,Closed,2025-02-17,2025-03-10,Engineering,21
TKT-001771,Policy & Benefits,Closed,2025-04-10,2025-04-15,Customer Success,5
TKT-000167,Onboarding,Closed,2025-09-15,2025-10-14,Sales,29
TKT-000432,Payroll,Closed,2025-07-16,2025-08-08,Engineering,23
TKT-000715,Policy & Benefits,Closed,2025-05-28,2025-06-05,Customer Success,8
TKT-000854,Payroll,Closed,2025-03-12,2025-04-04,Product,23
TKT-000130,Offboarding,Closed,2025-06-13,2025-06-27,Engineering,14
TKT-000895,Learning & Development,Closed,2025-03-27,2025-05-27,Sales,61
TKT-000178,Policy & Benefits,Closed,2025-05-26,2025-06-01,Sales,6
TKT-000705,HR Technology,Closed,2025-03-11,2025-06-02,Engineering,83
TKT-001114,Learning & Development,Closed,2025-02-27,2025-03-28,Sales,29
TKT-000802,Policy & Benefits,Closed,2025-01-09,2025-01-14,Engineering,5
TKT-000573,HR Technology,Closed,2025-04-03,2025-06-01,Customer Success,59
TKT-001607,HR Technology,Closed,2025-05-24,2025-06-16,Engineering,23
TKT-000041,Learning & Development,Closed,2025-04-22,2025-06-22,Sales,61
TKT-000393,Employee Relations,Closed,2025-05-14,2025-07-02,Customer Success,49
TKT-001060,Learning & Development,Closed,2025-09-12,2025-09-25,Engineering,13
TKT-000090,HR Technology,Closed,2025-06-20,2025-08-09,Customer Success,50
TKT-000454,Employee Relations,Closed,2025-01-27,2025-03-16,Finance,48
TKT-000428,Learning & Development,Closed,2025-11-03,2025-12-31,Customer Success,58
TKT-000275,Policy & Benefits,Closed,2025-09-25,2025-10-17,Engineering,22
TKT-000695,Employee Relations,Closed,2025-04-15,2025-06-08,Engineering,54
TKT-000118,Payroll,Closed,2025-05-18,2025-05-24,Finance,6
TKT-000616,Learning & Development,Closed,2025-01-29,2025-04-12,Data,73
TKT-000059,Policy & Benefits,Closed,2025-04-13,2025-04-24,Data,11
TKT-000636,Payroll,Closed,2025-05-09,2025-06-21,Engineering,43
TKT-001417,Payroll,Closed,2025-01-06,2025-01-15,Customer Success,9
TKT-000442,Employee Relations,Closed,2025-12-26,2025-12-31,Customer Success,5
TKT-000009,HR Technology,Closed,2025-03-08,2025-04-23,Sales,46
TKT-000775,Policy & Benefits,Closed,2025-10-06,2025-10-15,Data,9
TKT-000575,Policy & Benefits,Closed,2025-03-11,2025-03-24,Engineering,13
TKT-000894,Policy & Benefits,Closed,2025-08-03,2025-08-08,Engineering,5
TKT-000642,HR Technology,Closed,2025-04-14,2025-06-03,Engineering,50
TKT-000055,Payroll,Closed,2025-05-17,2025-06-29,HR,43
TKT-000416,HR Technology,Closed,2025-07-15,2025-08-09,Engineering,25
TKT-000210,Payroll,Closed,2025-08-14,2025-10-04,Engineering,51
TKT-000846,Payroll,Closed,2025-06-05,2025-06-13,HR,8
TKT-000901,Compensation,Closed,2025-01-19,2025-01-26,Product,7
TKT-000917,HR Technology,Closed,2025-09-27,2025-12-31,Engineering,95
TKT-001067,Onboarding,Closed,2025-03-19,2025-03-27,Data,8
TKT-001505,Payroll,Closed,2025-04-24,2025-05-13,Engineering,19
TKT-000617,HR Technology,Closed,2025-01-14,2025-02-06,Finance,23
TKT-000553,Payroll,Closed,2025-01-13,2025-01-18,Engineering,5
TKT-000132,Employee Relations,Closed,2025-05-21,2025-06-01,Engineering,11
TKT-000529,Onboarding,Closed,2025-03-04,2025-04-03,Sales,30
TKT-000253,Offboarding,Closed,2025-01-05,2025-01-12,Engineering,7
TKT-000214,HR Technology,Closed,2025-06-28,2025-09-28,Data,92
TKT-001427,Payroll,Closed,2025-04-18,2025-05-04,Sales,16
TKT-000839,Policy & Benefits,Closed,2025-04-13,2025-04-25,Sales,12
TKT-000133,Onboarding,Closed,2025-01-21,2025-01-30,Customer Success,9
TKT-000867,HR Technology,Closed,2025-01-13,2025-02-04,Engineering,22
TKT-000771,Learning & Development,Closed,2025-11-03,2025-11-12,Customer Success,9
TKT-001072,HR Technology,Closed,2025-05-22,2025-07-09,Engineering,48
TKT-000492,HR Technology,Closed,2025-04-29,2025-06-25,Data,57
TKT-000644,Payroll,Closed,2025-01-01,2025-01-31,Customer Success,30
TKT-000592,HR Technology,Closed,2025-01-08,2025-03-15,Product,66
TKT-000571,Onboarding,Closed,2025-01-03,2025-01-07,Engineering,4
TKT-000913,Policy & Benefits,Closed,2025-07-12,2025-07-22,Engineering,10
TKT-000190,HR Technology,Closed,2025-12-27,2025-12-31,Engineering,4
TKT-000656,Onboarding,Closed,2025-06-03,2025-06-07,Engineering,4
TKT-000582,HR Technology,Closed,2025-12-28,2025-12-31,Engineering,3
TKT-000504,Payroll,Closed,2025-12-25,2025-12-30,Customer Success,5
TKT-000302,Policy & Benefits,Closed,2025-11-28,2025-12-01,Customer Success,3
TKT-000619,Employee Relations,Closed,2025-01-15,2025-02-08,Sales,24
TKT-000549,Payroll,Closed,2025-03-25,2025-04-19,Sales,25
TKT-000532,Learning & Development,Closed,2025-12-31,2025-12-31,Sales,0
TKT-001265,Learning & Development,Closed,2025-11-07,2025-12-31,Engineering,54
TKT-000307,Payroll,Closed,2025-10-09,2025-11-14,Product,36
TKT-000017,Onboarding,Closed,2025-10-21,2025-11-03,Product,13
TKT-000866,Learning & Development,Closed,2025-01-02,2025-01-19,Engineering,17
TKT-000371,Offboarding,Closed,2025-02-18,2025-02-26,Customer Success,8
TKT-000077,Learning & Development,Closed,2025-07-31,2025-08-18,Customer Success,18
TKT-000737,Learning & Development,Closed,2025-12-25,2025-12-31,Engineering,6
TKT-000086,Policy & Benefits,Closed,2025-07-27,2025-08-06,Engineering,10
TKT-000670,Offboarding,Closed,2025-01-15,2025-01-20,Product,5
TKT-000095,Employee Relations,Closed,2025-12-28,2025-12-31,Engineering,3
TKT-000968,Employee Relations,Closed,2025-05-25,2025-07-04,Product,40
TKT-001037,Payroll,Closed,2025-07-08,2025-07-28,Finance,20
TKT-000033,Policy & Benefits,Closed,2025-01-30,2025-02-04,Engineering,5
TKT-001111,HR Technology,Closed,2025-11-29,2025-12-31,Engineering,32
TKT-001645,Employee Relations,Closed,2025-05-01,2025-07-16,Engineering,76
TKT-000544,Payroll,Closed,2025-12-03,2025-12-24,Sales,21
TKT-000436,HR Technology,Closed,2025-04-26,2025-06-20,Customer Success,55
TKT-000564,Policy & Benefits,Closed,2025-01-16,2025-01-28,Engineering,12
TKT-000994,Onboarding,Closed,2025-08-24,2025-08-27,Sales,3
TKT-001313,Onboarding,Closed,2025-04-01,2025-05-13,Engineering,42
TKT-000514,Payroll,Closed,2025-08-22,2025-09-05,HR,14
TKT-000350,Offboarding,Closed,2025-01-23,2025-01-28,Engineering,5
TKT-002106,HR Technology,Closed,2025-04-26,2025-06-27,Customer Success,62
TKT-000419,Onboarding,Closed,2025-12-28,2025-12-31,Customer Success,3
TKT-000399,Compensation,Closed,2025-08-03,2025-08-15,Customer Success,12
TKT-000745,Learning & Development,Closed,2025-02-28,2025-03-11,Customer Success,11
TKT-000340,Onboarding,Closed,2025-09-14,2025-09-20,Data,6
TKT-000268,Payroll,Closed,2025-06-17,2025-06-24,Sales,7
TKT-000386,HR Technology,Closed,2025-02-11,2025-04-16,Data,64
TKT-000703,HR Technology,Closed,2025-11-15,2025-12-31,Engineering,46
TKT-000567,Onboarding,Closed,2025-11-11,2025-12-02,HR,21
TKT-000888,Learning & Development,Closed,2025-03-03,2025-05-12,Marketing,70
TKT-001599,Payroll,Closed,2025-03-02,2025-03-20,Customer Success,18
TKT-000263,Onboarding,Closed,2025-03-16,2025-03-24,Engineering,8
TKT-000157,HR Technology,Closed,2025-10-07,2025-11-10,Customer Success,34
TKT-000791,Onboarding,Closed,2025-09-10,2025-10-11,Product,31
TKT-000092,Learning & Development,Closed,2025-05-10,2025-05-24,Engineering,14
TKT-000661,HR Technology,Closed,2025-09-23,2025-11-18,Sales,56
TKT-000533,Policy & Benefits,Closed,2025-12-27,2025-12-31,Engineering,4
TKT-001096,Learning & Development,Closed,2025-06-16,2025-09-03,Sales,79
TKT-000364,Onboarding,Closed,2025-07-07,2025-08-04,Engineering,28
TKT-000011,Payroll,Closed,2025-06-27,2025-07-12,Customer Success,15
TKT-001513,Policy & Benefits,Closed,2025-11-14,2025-11-20,Engineering,6
TKT-000339,Offboarding,Closed,2025-09-26,2025-09-29,Customer Success,3
TKT-000064,Onboarding,Closed,2025-11-20,2025-11-26,Engineering,6
TKT-000110,Employee Relations,Closed,2025-03-18,2025-04-15,Engineering,28
TKT-000150,Employee Relations,Closed,2025-03-11,2025-03-29,Engineering,18
TKT-000044,Policy & Benefits,Closed,2025-07-15,2025-07-20,Finance,5
TKT-000505,Payroll,Closed,2025-08-21,2025-09-01,Data,11
TKT-000586,Learning & Development,Closed,2025-11-22,2025-12-23,Engineering,31
TKT-001091,Policy & Benefits,Closed,2025-07-20,2025-08-01,Customer Success,12
TKT-000408,Policy & Benefits,Closed,2025-11-03,2025-11-24,Customer Success,21
TKT-000618,HR Technology,Closed,2025-07-16,2025-09-12,Data,58
TKT-000345,Onboarding,Closed,2025-04-09,2025-04-22,Engineering,13
TKT-000865,Offboarding,Closed,2025-10-21,2025-11-03,Engineering,13
TKT-000565,HR Technology,Closed,2025-02-06,2025-04-06,Engineering,59
TKT-000391,HR Technology,Closed,2025-08-17,2025-09-18,Engineering,32
TKT-000173,HR Technology,Closed,2025-01-19,2025-03-17,Engineering,57
TKT-000799,Policy & Benefits,Closed,2025-08-27,2025-09-16,Product,20
TKT-000406,Payroll,Closed,2025-07-15,2025-08-31,Data,47
TKT-001388,Onboarding,Closed,2025-11-07,2025-11-16,Engineering,9
TKT-000484,Payroll,Closed,2025-10-06,2025-11-01,Engineering,26
TKT-000372,HR Technology,Closed,2025-07-10,2025-08-07,Sales,28
TKT-000522,Onboarding,Closed,2025-10-28,2025-11-19,Engineering,22
